i,x_inf,x_sup,theta_inf,theta_sup,lam2_sup,lam3_inf,isOK
339,0.81422,0.82696,0.038638,0.039238,13070.628199789173,13478.386717240493,OK
340,0.82696,0.83988,0.038638,0.039238,12702.412716418163,13114.668337022349,OK
341,0.83988,0.85299,0.038638,0.039238,12353.89645931097,12758.716007630463,OK
342,0.85299,0.86629,0.038638,0.039238,12012.721408812815,12416.425045346426,OK
343,0.86629,0.87973,0.038638,0.039238,11684.678125256274,12087.047488693786,OK
344,0.87973,0.89333,0.038638,0.039238,11368.504515157649,11774.087157944165,OK
345,0.89333,0.90723,0.038638,0.039238,11065.891108341299,11466.230669603525,OK
346,0.90723,0.92137,0.038638,0.039238,10768.873626621375,11171.056812823719,OK
347,0.92137,0.93565,0.038638,0.039238,10488.866772721594,10889.106078538325,OK
348,0.93565,0.95048,0.038638,0.039238,10222.438630832441,10622.906185268208,OK
349,0.95048,0.96674,0.038638,0.039238,9961.6279514415673,10353.781857796579,OK
350,0.96674,0.98313,0.038638,0.039238,9702.4327031619887,10119.359833837505,OK
351,0.98313,1.001,0.038638,0.039238,9486.6026050078726,9915.3643134342419,OK
352,0.65477,0.66492,0.039238,0.039846,19004.895851605484,19324.807547922279,OK
353,0.66492,0.67527,0.039238,0.039846,18474.883570517279,18796.481096455096,OK
354,0.67527,0.68582,0.039238,0.039846,17947.80462975346,18285.184736127845,OK
355,0.68582,0.69656,0.039238,0.039846,17437.088657112396,17790.386072509602,OK
356,0.69656,0.70748,0.039238,0.039846,16944.652387340804,17299.449945467699,OK
357,0.70748,0.71859,0.039238,0.039846,16464.581456634107,16837.636980492804,OK
358,0.71859,0.7299,0.039238,0.039846,15993.403792958614,16370.902293263371,OK
359,0.7299,0.7414,0.039238,0.039846,15537.884123582518,15919.373202760115,OK
360,0.7414,0.75309,0.039238,0.039846,15093.901253091894,15483.929081793598,OK
361,0.75309,0.76495,0.039238,0.039846,14668.430763906988,15062.004214961922,OK
362,0.76495,0.77699,0.039238,0.039846,14250.430762612557,14647.116012814027,OK
363,0.77699,0.78922,0.039238,0.039846,13848.43927710477,14251.234541174901,OK
364,0.78922,0.80163,0.039238,0.039846,13453.850058333179,13861.958347166958,OK
365,0.80163,0.81422,0.039238,0.039846,13076.129597101288,13481.740425970936,OK
366,0.81422,0.82696,0.039238,0.039846,12703.759742487706,13117.666829890581,OK
367,0.82696,0.83988,0.039238,0.039846,12353.457667566518,12771.568812666643,OK
368,0.83988,0.85299,0.039238,0.039846,12014.027171656866,12421.646966659373,OK
369,0.85299,0.86629,0.039238,0.039846,11681.417526577663,12088.737903027713,OK
370,0.86629,0.87973,0.039238,0.039846,11360.155730994651,11768.939974874773,OK
371,0.87973,0.89333,0.039238,0.039846,11051.417520592346,11461.596102765583,OK
372,0.89333,0.90723,0.039238,0.039846,10757.445865456108,11161.815342374866,OK
373,0.90723,0.92137,0.039238,0.039846,10471.42321471717,10877.069829595826,OK
374,0.92137,0.93565,0.039238,0.039846,10194.270428150176,10603.849008210185,OK
375,0.93565,0.95048,0.039238,0.039846,9940.8802267981428,10343.518261834588,OK
376,0.95048,0.96674,0.039238,0.039846,9689.5983229983703,10086.509091693526,OK
377,0.96674,0.98313,0.039238,0.039846,9440.0704090432082,9854.8797859014794,OK
378,0.98313,1.001,0.039238,0.039846,9229.8354171502397,9658.4182373977801,OK
379,0.64479,0.65477,0.039846,0.040462,19012.786109983732,19317.84175764654,OK
380,0.65477,0.66492,0.039846,0.040462,18474.476813704732,18802.678319825805,OK
381,0.66492,0.67527,0.039846,0.040462,17955.874111121291,18303.278742785071,OK
382,0.67527,0.68582,0.039846,0.040462,17452.410220228572,17802.096021800666,OK
383,0.68582,0.69656,0.039846,0.040462,16950.912506648237,17310.329120922233,OK
384,0.69656,0.70748,0.039846,0.040462,16473.602296298104,16843.890966849765,OK
385,0.70748,0.71859,0.039846,0.040462,16002.177255308978,16376.043676703086,OK
386,0.71859,0.7299,0.039846,0.040462,15551.185589535644,15934.446609549677,OK
387,0.7299,0.7414,0.039846,0.040462,15104.474313416969,15499.801952207485,OK
388,0.7414,0.75309,0.039846,0.040462,14672.254845014502,15068.041099099208,OK
389,0.75309,0.76495,0.039846,0.040462,14259.792410281014,14656.735100431068,OK
390,0.76495,0.77699,0.039846,0.040462,13855.15318918999,14257.833371926245,OK
391,0.77699,0.78922,0.039846,0.040462,13460.049804834316,13869.322813382363,OK
392,0.78922,0.80163,0.039846,0.040462,13077.636949137361,13498.868583176167,OK
393,0.80163,0.81422,0.039846,0.040462,12712.087820240555,13123.225554145765,OK
394,0.81422,0.82696,0.039846,0.040462,12358.015119023221,12777.667976374772,OK
395,0.82696,0.83988,0.039846,0.040462,12011.184854431414,12430.671337413978,OK
396,0.83988,0.85299,0.039846,0.040462,11681.564239236774,12091.070757291116,OK
397,0.85299,0.86629,0.039846,0.040462,11358.242482188327,11772.638599471375,OK
398,0.86629,0.87973,0.039846,0.040462,11048.479470914466,11457.247570345595,OK
399,0.87973,0.89333,0.039846,0.040462,10752.112753303125,11157.993808919591,OK
400,0.89333,0.90723,0.039846,0.040462,10464.292094898499,10870.302412424511,OK
401,0.90723,0.92137,0.039846,0.040462,10185.257194486208,10598.475993720003,OK
402,0.92137,0.93565,0.039846,0.040462,9921.6421696179768,10326.987481618084,OK
403,0.93565,0.95048,0.039846,0.040462,9669.8635325339437,10078.049775119996,OK
404,0.95048,0.96674,0.039846,0.040462,9427.7906141174881,9820.9625975228391,OK
405,0.96674,0.98313,0.039846,0.040462,9184.6210445453671,9605.3341113177576,OK
406,0.98313,1.001,0.039846,0.040462,8976.0853730886993,9408.2206630533437,OK
407,0.635,0.64479,0.040462,0.041086,19009.806101191407,19317.136630333087,OK
408,0.64479,0.65477,0.040462,0.041086,18477.57883350581,18801.398930362589,OK
409,0.65477,0.66492,0.040462,0.041086,17956.068709213505,18294.028081161083,OK
410,0.66492,0.67527,0.040462,0.041086,17450.302886682221,17799.18298998291,OK
411,0.67527,0.68582,0.040462,0.041086,16957.820930008926,17315.645773980461,OK
412,0.68582,0.69656,0.040462,0.041086,16477.549070505684,16842.305967279481,OK
413,0.69656,0.70748,0.040462,0.041086,16012.053611261557,16386.326316398798,OK
414,0.70748,0.71859,0.040462,0.041086,15559.403279796323,15943.285820025312,OK
415,0.71859,0.7299,0.040462,0.041086,15103.972669814593,15518.538750031765,OK
416,0.7299,0.7414,0.040462,0.041086,14686.65463336737,15080.276540910876,OK
417,0.7414,0.75309,0.040462,0.041086,14268.887679598038,14664.759604545423,OK
418,0.75309,0.76495,0.040462,0.041086,13864.158771891602,14268.126635212278,OK
419,0.76495,0.77699,0.040462,0.041086,13473.236089329213,13881.555650042888,OK
420,0.77699,0.78922,0.040462,0.041086,13088.194670791907,13498.033300917816,OK
421,0.78922,0.80163,0.040462,0.041086,12718.610399257279,13136.218716480422,OK
422,0.80163,0.81422,0.040462,0.041086,12362.507971135359,12776.241345263881,OK
423,0.81422,0.82696,0.040462,0.041086,12015.215623679318,12433.709047235539,OK
424,0.82696,0.83988,0.040462,0.041086,11682.235122465985,12097.59730722622,OK
425,0.83988,0.85299,0.040462,0.041086,11356.389300696042,11772.192875904895,OK
426,0.85299,0.86629,0.040462,0.041086,11044.70478566744,11457.778087356292,OK
427,0.86629,0.87973,0.040462,0.041086,10741.804864672551,11160.185549316751,OK
428,0.87973,0.89333,0.040462,0.041086,10454.335744336096,10868.630788234812,OK
429,0.89333,0.90723,0.040462,0.041086,10175.700321555394,10584.595037723731,OK
430,0.90723,0.92137,0.040462,0.041086,9904.4548472267797,10317.179222785113,OK
431,0.92137,0.93565,0.040462,0.041086,9650.6015951597092,10061.386186335742,OK
432,0.93565,0.95048,0.040462,0.041086,9402.6202213353372,9813.8577490873922,OK
433,0.95048,0.96674,0.040462,0.041086,9169.2326742288133,9566.8205050995293,OK
434,0.96674,0.98313,0.040462,0.041086,8937.0583592019575,9356.3106592065033,OK
435,0.98313,1.001,0.040462,0.041086,8731.5773156012056,9168.296314237663,OK
436,0.62538,0.635,0.041086,0.041716,19012.017106559349,19316.921160640904,OK
437,0.635,0.64479,0.041086,0.041716,18477.824778620277,18796.816861884574,OK
438,0.64479,0.65477,0.041086,0.041716,17963.502858348391,18299.629735806353,OK
439,0.65477,0.66492,0.041086,0.041716,17460.656443223965,17803.076657999289,OK
440,0.66492,0.67527,0.041086,0.041716,16970.381804918496,17324.190932380821,OK
441,0.67527,0.68582,0.041086,0.041716,16489.114527059006,16851.711228058281,OK
442,0.68582,0.69656,0.041086,0.041716,16022.401603502138,16396.629177463677,OK
443,0.69656,0.70748,0.041086,0.041716,15568.85674834306,15947.858027249162,OK
444,0.70748,0.71859,0.041086,0.041716,15115.86567173539,15536.419796731228,OK
445,0.71859,0.7299,0.041086,0.041716,14696.822009215402,15098.300623732473,OK
446,0.7299,0.7414,0.041086,0.041716,14279.275766788111,14679.593120778234,OK
447,0.7414,0.75309,0.041086,0.041716,13875.927831780376,14280.494365908278,OK
448,0.75309,0.76495,0.041086,0.041716,13481.946430781556,13889.813542129012,OK
449,0.76495,0.77699,0.041086,0.041716,13097.969467723093,13513.427095149593,OK
450,0.77699,0.78922,0.041086,0.041716,12726.451863758317,13143.008795260319,OK
451,0.78922,0.80163,0.041086,0.041716,12366.283565081247,12787.405274146791,OK
452,0.80163,0.81422,0.041086,0.041716,12020.804218506461,12442.270084116852,OK
453,0.81422,0.82696,0.041086,0.041716,11684.471617070525,12109.436204120742,OK
454,0.82696,0.83988,0.041086,0.041716,11361.476036038735,11779.809104656857,OK
455,0.83988,0.85299,0.041086,0.041716,11046.634639972148,11462.209145346804,OK
456,0.85299,0.86629,0.041086,0.041716,10741.481747198595,11159.434886786063,OK
457,0.86629,0.87973,0.041086,0.041716,10450.121868248336,10865.097458286724,OK
458,0.87973,0.89333,0.041086,0.041716,10169.095901071443,10584.594881980933,OK
459,0.89333,0.90723,0.041086,0.041716,9898.3542445463627,10308.815935853807,OK
460,0.90723,0.92137,0.041086,0.041716,9639.4614935943209,10047.680360139795,OK
461,0.92137,0.93565,0.041086,0.041716,9388.8842091606384,9796.2485838675493,OK
462,0.93565,0.95048,0.041086,0.041716,9151.7204878968259,9560.4065356493593,OK
463,0.95048,0.96674,0.041086,0.041716,8922.0206447085038,9319.8921725381642,OK
464,0.96674,0.98313,0.041086,0.041716,8696.177831637533,9115.0393206098561,OK
465,0.98313,1.001,0.041086,0.041716,8498.1368144230819,8932.2109582475496,OK
466,0.61595,0.62538,0.041716,0.042355,19019.376795413285,19315.276497582025,OK
467,0.62538,0.635,0.041716,0.042355,18482.825460730684,18809.17611201945,OK
468,0.635,0.64479,0.041716,0.042355,17967.572623672211,18296.023352860288,OK
469,0.64479,0.65477,0.041716,0.042355,17467.168402917912,17807.664415304611,OK
470,0.65477,0.66492,0.041716,0.042355,16971.49454223986,17327.509024307408,OK
471,0.66492,0.67527,0.041716,0.042355,16499.888547068276,16861.389743722335,OK
472,0.67527,0.68582,0.041716,0.042355,16032.837570551699,16411.336298551287,OK
473,0.68582,0.69656,0.041716,0.042355,15578.874714970389,15965.054144993552,OK
474,0.69656,0.70748,0.041716,0.042355,15129.846118821486,15542.53974205526,OK
475,0.70748,0.71859,0.041716,0.042355,14708.56602930515,15110.895435432998,OK
476,0.71859,0.7299,0.041716,0.042355,14290.841767524156,14692.804475922501,OK
477,0.7299,0.7414,0.041716,0.042355,13885.154527928982,14290.680711702769,OK
478,0.7414,0.75309,0.041716,0.042355,13490.493004152015,13906.089777812444,OK
479,0.75309,0.76495,0.041716,0.042355,13110.947390431729,13527.094369449722,OK
480,0.76495,0.77699,0.041716,0.042355,12737.488010559915,13161.747521183892,OK
481,0.77699,0.78922,0.041716,0.042355,12378.38232704535,12806.242645604976,OK
482,0.78922,0.80163,0.041716,0.042355,12030.495263382141,12452.585894156226,OK
483,0.80163,0.81422,0.041716,0.042355,11692.566587685253,12113.575332868697,OK
484,0.81422,0.82696,0.041716,0.042355,11367.261522198254,11785.978263675712,OK
485,0.82696,0.83988,0.041716,0.042355,11051.280365254914,11477.166219835075,OK
486,0.83988,0.85299,0.041716,0.042355,10745.2637926111,11172.010646200128,OK
487,0.85299,0.86629,0.041716,0.042355,10449.822497708185,10868.930470646166,OK
488,0.86629,0.87973,0.041716,0.042355,10167.046616619913,10589.741155929805,OK
489,0.87973,0.89333,0.041716,0.042355,9892.2202665880031,10311.400548849055,OK
490,0.89333,0.90723,0.041716,0.042355,9631.0859793267791,10045.356576515916,OK
491,0.90723,0.92137,0.041716,0.042355,9380.2564969243504,9788.6580188338521,OK
492,0.92137,0.93565,0.041716,0.042355,9131.1858847286876,9548.1768371769194,OK
493,0.93565,0.95048,0.041716,0.042355,8902.4354601839314,9313.168339471591,OK
494,0.95048,0.96674,0.041716,0.042355,8681.2340848596323,9080.8805967569679,OK
495,0.96674,0.98313,0.041716,0.042355,8462.8499844471062,8881.5958621301961,OK
496,0.98313,1.001,0.041716,0.042355,8272.1540010497356,8703.2351196456329,OK
497,0.60669,0.61595,0.042355,0.043,19014.606111737918,19319.496819567448,OK
498,0.61595,0.62538,0.042355,0.043,18486.85122437264,18804.994787147538,OK
499,0.62538,0.635,0.042355,0.043,17973.820173223859,18302.396039069983,OK
500,0.635,0.64479,0.042355,0.043,17472.042221018055,17810.111278291741,OK
501,0.64479,0.65477,0.042355,0.043,16980.600789408902,17335.134473711678,OK
502,0.65477,0.66492,0.042355,0.043,16508.357105294879,16865.476675745998,OK
503,0.66492,0.67527,0.042355,0.043,16039.681539595189,16414.094023013051,OK
504,0.67527,0.68582,0.042355,0.043,15595.714850647251,15977.746859818106,OK
505,0.68582,0.69656,0.042355,0.043,15145.049135531888,15547.002718869711,OK
506,0.69656,0.70748,0.042355,0.043,14722.299717773807,15119.976901283317,OK
507,0.70748,0.71859,0.042355,0.043,14303.285510460064,14709.402227734889,OK
508,0.71859,0.7299,0.042355,0.043,13897.953348272164,14305.762704298457,OK
509,0.7299,0.7414,0.042355,0.043,13504.524940357704,13918.727956890245,OK
510,0.7414,0.75309,0.042355,0.043,13124.239565926517,13541.592423523452,OK
511,0.75309,0.76495,0.042355,0.043,12746.545507300092,13171.449093943173,OK
512,0.76495,0.77699,0.042355,0.043,12388.399115852073,12813.415375673185,OK
513,0.77699,0.78922,0.042355,0.043,12040.680346027197,12462.142923796202,OK
514,0.78922,0.80163,0.042355,0.043,11703.881178797254,12124.653886875796,OK
515,0.80163,0.81422,0.042355,0.043,11373.710529775275,11797.366002642108,OK
516,0.81422,0.82696,0.042355,0.043,11057.242175712259,11486.781660283834,OK
517,0.82696,0.83988,0.042355,0.043,10746.96334480991,11174.069799293888,OK
518,0.83988,0.85299,0.042355,0.043,10451.396761182434,10882.743674353027,OK
519,0.85299,0.86629,0.042355,0.043,10169.362966503735,10587.457216501027,OK
520,0.86629,0.87973,0.042355,0.043,9888.2471273845949,10314.915466181366,OK
521,0.87973,0.89333,0.042355,0.043,9621.6883583426279,10042.743979139525,OK
522,0.89333,0.90723,0.042355,0.043,9370.8888378825886,9785.8934237480807,OK
523,0.90723,0.92137,0.042355,0.043,9125.6745293113345,9535.7804826658521,OK
524,0.92137,0.93565,0.042355,0.043,8888.5272695190233,9300.5038570876404,OK
525,0.93565,0.95048,0.042355,0.043,8663.9962975994476,9075.555528025463,OK
526,0.95048,0.96674,0.042355,0.043,8449.5006049995754,8849.057846811229,OK
527,0.96674,0.98313,0.042355,0.043,8236.1332166553311,8654.3557177891325,OK
528,0.98313,1.001,0.042355,0.043,8050.9836370572912,8483.5501803970164,OK
529,0.59761,0.60669,0.043,0.043653,19011.744344189708,19319.953469579123,OK
530,0.60669,0.61595,0.043,0.043653,18490.264934819235,18802.609783848984,OK
531,0.61595,0.62538,0.043,0.043653,17978.392938914705,18300.464557633524,OK
532,0.62538,0.635,0.043,0.043653,17481.170851490249,17825.630446495801,OK
533,0.635,0.64479,0.043,0.043653,16988.638756578075,17342.548343239367,OK
534,0.64479,0.65477,0.043,0.043653,16515.896191421012,16872.018388241144,OK
535,0.65477,0.66492,0.043,0.043653,16060.451196727829,16424.316378508298,OK
536,0.66492,0.67527,0.043,0.043653,15604.864907710093,15987.015915059228,OK
537,0.67527,0.68582,0.043,0.043653,15159.260033821067,15555.382939486604,OK
538,0.68582,0.69656,0.043,0.043653,14737.154868710175,15125.393277978268,OK
539,0.69656,0.70748,0.043,0.043653,14316.609254423591,14727.542135257445,OK
540,0.70748,0.71859,0.043,0.043653,13915.123345458347,14318.777121393741,OK
541,0.71859,0.7299,0.043,0.043653,13519.134014301655,13940.218393788478,OK
542,0.7299,0.7414,0.043,0.043653,13135.618167733162,13553.895686413473,OK
543,0.7414,0.75309,0.043,0.043653,12764.036342661235,13184.999417480676,OK
544,0.75309,0.76495,0.043,0.043653,12401.071582090122,12826.412884852662,OK
545,0.76495,0.77699,0.043,0.043653,12054.126132404739,12479.859503293723,OK
546,0.77699,0.78922,0.043,0.043653,11713.261925295965,12137.118839915131,OK
547,0.78922,0.80163,0.043,0.043653,11385.359327552054,11813.212261210825,OK
548,0.80163,0.81422,0.043,0.043653,11066.461319842994,11491.26371479081,OK
549,0.81422,0.82696,0.043,0.043653,10755.133373356874,11191.672065671766,OK
550,0.82696,0.83988,0.043,0.043653,10459.298083624073,10886.59293913333,OK
551,0.83988,0.85299,0.043,0.043653,10170.997291975969,10601.540373869608,OK
552,0.85299,0.86629,0.043,0.043653,9891.5333463928891,10314.680665774005,OK
553,0.86629,0.87973,0.043,0.043653,9625.4607819398643,10044.217019647898,OK
554,0.87973,0.89333,0.043,0.043653,9368.1607877998449,9788.6879699130623,OK
555,0.89333,0.90723,0.043,0.043653,9121.5266009490151,9537.813567213534,OK
556,0.90723,0.92137,0.043,0.043653,8881.2342409979519,9296.9534829928289,OK
557,0.92137,0.93565,0.043,0.043653,8650.8116872004302,9061.0113072748554,OK
558,0.93565,0.95048,0.043,0.043653,8432.4736122607464,8841.7192925645832,OK
559,0.95048,0.96674,0.043,0.043653,8223.3975798455394,8626.2850230791428,OK
560,0.96674,0.98313,0.043,0.043653,8015.6899568891195,8434.9029793042682,OK
561,0.98313,1.001,0.043,0.043653,7838.4738903931657,8268.6827076830541,OK
562,0.58869,0.59761,0.043653,0.044314,19015.805425651764,19310.668777698058,OK
563,0.59761,0.60669,0.043653,0.044314,18491.264597203015,18801.869846482754,OK
564,0.60669,0.61595,0.043653,0.044314,17980.06169223593,18314.448390276884,OK
565,0.61595,0.62538,0.043653,0.044314,17482.532157776663,17824.234267035961,OK
566,0.62538,0.635,0.043653,0.044314,16996.175949585278,17349.579760442637,OK
567,0.635,0.64479,0.043653,0.044314,16524.520451842382,16890.272565372867,OK
568,0.64479,0.65477,0.043653,0.044314,16060.222215661302,16429.273051323624,OK
569,0.65477,0.66492,0.043653,0.044314,15614.05470895223,15991.749462555343,OK
570,0.66492,0.67527,0.043653,0.044314,15169.380599911101,15561.770568291071,OK
571,0.67527,0.68582,0.043653,0.044314,14753.835167976971,15143.070145671258,OK
572,0.68582,0.69656,0.043653,0.044314,14333.332238124631,14736.635213242911,OK
573,0.69656,0.70748,0.043653,0.044314,13928.943871071071,14332.393957891059,OK
574,0.70748,0.71859,0.043653,0.044314,13534.216859162698,13950.038359255173,OK
575,0.71859,0.7299,0.043653,0.044314,13149.736083092528,13570.17805323098,OK
576,0.7299,0.7414,0.043653,0.044314,12781.33652106905,13199.454456625659,OK
577,0.7414,0.75309,0.043653,0.044314,12418.640550820373,12840.503964414638,OK
578,0.75309,0.76495,0.043653,0.044314,12059.486786454767,12493.615742082604,OK
